Platform,Type,Owned,ForSale,Wishlist,Title,Publisher,Developer,DateAdded,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Beat,PlayedCompletion,Notes
"PS4","VideoGame",1,0,0,"DmC: Devil May Cry - Definitive Edition","Capcom","Ninja Theory","02/20/2019","CIB","11.62","12.2","13.16","12.2","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"DOOM","Bethesda Softworks","id Software","02/20/2019","CIB","7.6","7.81","16.74","7.81","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"DOOM Eternal","Bethesda Softworks","id Software","03/20/2020","CIB+","14.13","17.99","19.56","17.99","60",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Dragon Ball FighterZ","null","null","02/20/2019","CIB","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Fallout 4","Bethesda Softworks","Bethesda Softworks","02/20/2019","CIB","5.17","5.39","6.96","5.39","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Far Cry 5","Ubisoft Entertainment","Ubisoft Montreal","02/20/2019","CIB","11.07","13.25","15.99","13.25","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"FIFA 18","Electronic Arts","Electronic Arts","02/20/2019","CIB","3.68","3.85","5.94","3.85","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Final Fantasy VII Remake","Square Enix","Square Enix","04/12/2020","CIB","22.49","23.44","33.92","23.44","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"God of War","Sony Interactive Entertainment","Sony Santa Monica Studio","02/19/2019","CIB","6.46","10.74","22.75","10.74","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Horizon Zero Dawn","Sony Computer Entertainment","Guerrilla Games","02/20/2019","CIB","4.85","7.39","15","7.39","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Killzone: Shadow Fall","SCEA","Guerrilla Games","02/20/2019","CIB","5.95","6.46","14.99","6.46","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"LEGO Dimensions","WB Games","WB Games","05/27/2019","Loose","30.5","45.13","57.29","30.5","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Marvel's Spider-Man","Sony Interactive Entertainment","Insomniac Games","05/05/2019","CIB","8.34","13.55","16.81","13.55","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Middle-Earth: Shadow of War","WB Games","Monolith Productions, Inc.","05/05/2019","CIB","2.22","3.47","3.99","3.47","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Need for Speed","Electronic Arts","Ghost Games","02/20/2019","CIB","5.99","7.43","15.26","7.43","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Rage 2","Bethesda Softworks","Avalanche Studios","06/18/2019","CIB+","7.21","8.43","9.18","8.43","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Ratchet & Clank","Sony Computer Entertainment","Insomniac Games","02/20/2019","CIB","8.23","9.15","15.65","9.15","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Rayman Legends","Ubisoft Entertainment","Ubisoft Montpellier","02/20/2019","CIB","10.45","10.56","17.63","10.56","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Red Dead Redemption 2","Rockstar Games","Rockstar Games","02/20/2019","CIB","14.25","15","20.86","15","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Resident Evil 5","Capcom","Capcom","02/20/2019","CIB","13.88","14","17.73","14","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Rock Band 4 Plus Rivals Expansion","null","Harmonix Music Systems","02/20/2019","CIB","32.8","38.06","77.3","38.06","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"South Park: The Stick of Truth","Ubisoft Entertainment","Obsidian Entertainment","02/20/2019","CIB","13.17","14.48","23.79","14.48","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"The Last of Us Remastered","Sony Computer Entertainment","Naughty Dog Software","02/20/2019","CIB","7.93","8.63","12.99","8.63","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"The Outer Worlds","Private Division","Obsidian Entertainment","02/02/2020","CIB","11.4","14.92","15.99","14.92","55",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Tony Hawk's Pro Skater 1 + 2","Activision","Vicarious Visions","09/11/2020","CIB","17.5","19.48","29.48","19.48","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Uncharted 4: A Thief's End","Sony Interactive Entertainment","Naughty Dog Software","02/20/2019","CIB","4.09","6.52","10.57","6.52","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Watch Dogs","Ubisoft Entertainment","Ubisoft Montreal","02/20/2019","CIB","5.08","6.89","12.29","6.89","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Wolfenstein: The Two Pack","Bethesda Softworks","Machinegames","02/20/2019","CIB","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,No, 0%,""
"PS4","Peripheral",1,0,0,"Playstation 4 Dualshock 4 Black Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","25.01","28.75","45","25.01","-1.0",?,?,?,"N/A","N/A",""
"PS4","Peripheral",1,0,0,"Playstation 4 Dualshock 4 Blue Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","28.29","35.1","57.79","28.29","-1.0",?,?,?,"N/A","N/A",""
"PS4","Peripheral",1,0,0,"Playstation 4 Dualshock 4 Urban Camo Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","25.57","34.72","52","25.57","-1.0",?,?,?,"N/A","N/A",""
"PS4","System",1,0,0,"Playstation 4 Pro 1TB Console","MISSING FROM DB","MISSING FROM DB","02/19/2019","CIB","306.24","345","398.13","345","-1.0",?,?,?,"N/A","N/A",""
"Dreamcast","VideoGame",1,0,0,"Crazy Taxi","Sega","Hitmaker","02/20/2019","CIB","16.94","17.66","54.86","17.66","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Jet Grind Radio","Sega","Smilebit","05/18/2019","CIB","37.96","44.62","100.17","44.62","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Looney Tunes: Space Race","Infogrames Entertainment","Infogrames Melbourne","12/28/2019","CIB","20.63","39.42","52.23","39.42","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Mortal Kombat Gold","Midway Games","Eurocom","02/20/2019","CIB","34.58","63.12","63.48","63.12","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"NBA 2K","null","null","11/15/2019","Loose","2","5.63","61.56","2","2",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"NFL 2K2","Sega","Visual Concepts","02/20/2019","CIB","7.77","12.97","18.92","12.97","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Quake III Arena","Sega","RasterSoft","02/20/2019","CIB","12.15","19.99","24.71","19.99","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Ready 2 Rumble Boxing: Round 2","Midway Games","Midway","02/20/2019","CIB","13.54","19.25","55.72","19.25","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Sega Dreamcast Web Browser","null","null","02/20/2019","CIB","3.21","4.47","7.51","4.47","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Slave Zero","Sega","Infogrames North America","02/22/2020","Loose+","6.95","15.13","38.26","11.45","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"SoulCalibur","Namco","Project Soul","02/20/2019","CIB","19.99","36.22","99.95","36.22","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"The House of the Dead 2","Sega","WOW Entertainment","02/20/2019","CIB","17.84","28.02","66","28.02","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Tony Hawk's Pro Skater 2","Activision","Neversoft Entertainment","02/20/2019","CIB","12.15","18.47","53.52","18.47","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Vigilante 8: 2nd Offense","Activision","Luxoflux Corp.","12/28/2019","CIB","12.9","20.93","39.99","20.93","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Virtua Tennis","Sega","Hitmaker","03/09/2019","CIB","6.66","10.99","23.87","10.99","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Web Browser 2.0","null","null","05/25/2019","CIB","2.48","3.64","6.79","3.64","-1.0",?,?,?,No, 0%,""
"Dreamcast","VideoGame",1,0,0,"Worms Armageddon","MicroProse Software, Inc.","Team17 Software Limited","02/20/2019","CIB","10.92","22.35","39.83","22.35","-1.0",?,?,?,No, 0%,""
"Dreamcast","Peripheral",1,0,0,"4x Memory Card","MISSING FROM DB","MISSING FROM DB","07/31/2019","Loose","54.52","89.99","170","54.52","-1.0",?,?,?,"N/A","N/A",""
"Dreamcast","System",1,0,0,"Sega Dreamcast Console","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","112.43","206.75","571.08","112.43","-1.0",?,?,?,"N/A","N/A",""
"Dreamcast","Peripheral",1,0,0,"Sega Dreamcast Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Boxed","19.99","35.89","64.38","35.66","-1.0",?,?,?,"N/A","N/A",""
"Dreamcast","Peripheral",1,0,0,"Sega Dreamcast Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","19.99","35.89","64.38","19.99","-1.0",?,?,?,"N/A","N/A",""
"Dreamcast","Peripheral",1,0,0,"Sega Dreamcast Controller","MISSING FROM DB","MISSING FROM DB","03/07/2020","Loose","19.99","35.89","64.38","19.99","-1.0",?,?,?,"N/A","N/A",""
"Dreamcast","Peripheral",1,0,0,"Visual Memory Unit (VMU)","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","28.16","37.49","79","28.16","-1.0",?,?,?,"N/A","N/A",""
"Sega CD","VideoGame",1,0,0,"Ecco the Dolphin","Sega","Novotrade International","08/15/2019","Loose","13.99","30","90.92","13.99","-1.0",?,?,?,No, 0%,""
"Sega CD","VideoGame",1,0,0,"Ground Zero: Texas","Sega","Digital Pictures","02/08/2020","Loose","12.55","21.31","28.89","12.55","-1.0",?,?,?,No, 0%,""
"Sega CD","VideoGame",1,0,0,"Jurassic Park","Sega","Sega","08/15/2019","CIB","12.72","19.86","54.68","19.86","-1.0",?,?,?,No, 0%,""
"Sega CD","VideoGame",1,0,0,"Night Trap","Sega","Digital Pictures","10/18/2019","Loose","26","90.34","191.37","26","-1.0",?,?,?,No, 0%,""
"Sega CD","VideoGame",1,0,0,"Sewer Shark","Sony Imagesoft","Digital Pictures","09/01/2019","Loose","7.58","39.99","47","7.58","-1.0",?,?,?,No, 0%,""
"Sega CD","VideoGame",1,0,0,"Sonic CD","Sega","Sega","02/01/2020","CIB","54.05","80.5","158.76","80.5","50",?,?,?,No, 0%,""
"Sega CD","System",1,0,0,"Sega CD Model 2 Console","MISSING FROM DB","MISSING FROM DB","08/15/2019","Loose+","117.43","339.3","514.94","117.43","-1.0",?,?,?,"N/A","N/A",""
"GBA","VideoGame",1,0,0,"Advance Wars 2: Black Hole Rising","Nintendo","Intelligent Systems Co., Ltd.","02/20/2019","Loose","29.5","100","131.5","29.5","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Crash Bandicoot 2: N-Tranced","Universal Interactive Inc.","Vicarious Visions","02/20/2019","Loose","11.61","24.51","52.37","11.61","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Crazy Taxi: Catch a Ride","THQ","Graphic State","02/20/2019","Loose","10","25.26","28.8","10","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Disney/Pixar The Incredibles","THQ","Helixe","04/06/2020","Loose","3.78","6.26","10.55","3.78","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Disney/Pixar Finding Nemo","THQ","Vicarious Visions","09/08/2020","Loose","4.04","6.18","15.66","4.04","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Donkey Kong Country","Nintendo","Rare, Ltd.","02/20/2019","Loose","14.21","48","56.36","14.21","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"DreamWorks Madagascar","Activision","Vicarious Visions","09/08/2020","Loose","4.48","5.64","11.99","4.48","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Frogger's Adventures: Temple of the Frog","Konami","Konami","07/06/2021","Loose","4.91","9.58","15.68","4.91","7.5",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Game & Watch Gallery 4","Nintendo","Tose Co., Ltd.","04/27/2019","Loose","15.4","45","65.46","15.4","8",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"LEGO Bionicle","Lego Media","Saffire Corporation","07/06/2021","Loose","5.02","10.86","17.61","5.02","7.5",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Metroid: Zero Mission","Nintendo","Nintendo","02/20/2019","Loose","92.08","248.93","512.21","92.08","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Namco Museum 50th Anniversary","Namco","Namco","06/30/2019","Loose","9.69","18.99","30.79","9.69","8",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Risk / Battleship / Clue","Destination Software, Inc.","Gravity-I","07/06/2021","Loose","3.97","5.99","10.06","3.97","7.5",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Sonic Advance","THQ","Dimps Corporation","02/19/2019","Loose","20.39","60.52","64.02","20.39","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Sorry! / Aggravation / Scrabble Junior","Destination Software, Inc.","Gravity-I","08/04/2021","Loose","1.25","6.25","7.95","1.25","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Spider-Man: The Movie","Activision","Digital Eclipse Software, Inc.","08/04/2021","Loose","7","16","29.99","7","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"SSX Tricky","EA Sports BIG","Visual Impact","10/21/2019","Loose","7.94","9.97","14.02","7.94","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Star Wars: Flight of the Falcon","THQ","Pocket Studios","02/20/2019","Loose","4.25","13.17","21.1","4.25","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"Super Mario World: Super Mario Advance 2","Nintendo","Nintendo","02/19/2019","Loose","16.51","51.5","225.28","16.51","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"The Legend of Zelda: A Link to the Past and Four Swords","Nintendo","Capcom","02/20/2019","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,No, 0%,""
"GBA","VideoGame",1,0,0,"The Legend of Zelda: The Minish Cap","Nintendo","Capcom","04/16/2019","Loose","73.44","249.95","850","73.44","40",?,?,?,Yes,0%,""
"GBA","VideoGame",1,0,0,"Tony Hawk's Pro Skater 2","Activision","Neversoft Entertainment","02/20/2019","Loose","6.85","19.24","48.96","6.85","-1.0",?,?,?,No, 0%,""
"GBA","System",1,0,0,"Cobalt Gameboy Advance SP","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","75.75","119.9","250.99","75.75","-1.0",?,?,?,"N/A","N/A",""
"Xbox","VideoGame",1,0,0,"007: NightFire","Electronic Arts","Eurocom Entertainment Software","05/18/2019","Boxed","5.97","7.99","29.99","9.17","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Amped 2","Microsoft Studios","Indie Built","11/01/2019","CIB","4.18","6.89","20.05","6.89","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Amped: Freestyle Snowboarding","Microsoft Studios","Indie Built","02/20/2019","CIB","3.21","4.01","10.88","4.01","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Crimson Skies: High Road To Revenge","Microsoft Studios","FASA Studio","02/20/2019","CIB","3.95","6.21","29.97","6.21","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Doom 3: Limited Collectors Edition","null","null","04/05/2021","Loose","5.98","7.81","41.5","5.98","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Enter the Matrix","Atari SA","Shiny Entertainment, Inc.","11/01/2019","CIB","3.96","6.68","22.5","6.68","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Fable","Microsoft Studios","Lionhead Studios Ltd.","02/20/2019","CIB","5.19","9.99","42.29","9.99","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"007: From Russia with Love","EA Games","EA Redwood Shores","05/18/2019","CIB","4.82","9.86","23.65","9.86","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Fuzion Frenzy","Microsoft Studios","Blitz Games","02/20/2019","CIB","8.41","10.87","42.49","10.87","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Grand Theft Auto III","Rockstar Games","Rockstar North","09/09/2019","CIB","4.85","6.21","23.95","6.21","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Gun Metal","Majesco Entertainment","Rage Software","11/01/2019","CIB","5.09","7.59","18.07","7.59","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Half-Life 2","Electronic Arts","Valve Corporation","03/15/2020","CIB","8.4","9.99","48.07","9.99","6",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Halo 2","Microsoft Studios","Bungie","02/19/2019","CIB","6.88","8.98","455","8.98","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Halo 2 Multiplayer Map Pack","Microsoft Studios","Bungie","02/19/2019","CIB","4.39","8.6","44.18","8.6","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Halo: Combat Evolved","Microsoft Studios","Bungie","02/19/2019","CIB","6.49","8.97","102.5","8.97","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Harry Potter: Quidditch World Cup","null","null","10/04/2019","CIB","4.04","8.69","20.67","8.69","8",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Jade Empire","Microsoft Studios","BioWare","05/22/2019","CIB","6.89","8.43","20.06","8.43","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"James Bond 007: Agent Under Fire","Electronic Arts","EA Games","05/18/2019","CIB","5.34","8.28","15.15","8.28","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Leisure Suit Larry: Magna Cum Laude","Sierra","Vivendi Universal Games","02/20/2019","Loose","12.56","13.99","41.77","12.56","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Mortal Kombat: Deception","Midway Games","Midway","04/06/2020","Loose","9.03","14.6","52.98","9.03","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Namco Museum","Namco","Mass Media, Inc.","07/25/2019","CIB+","4.89","8.04","19.99","8.04","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Need for Speed: Underground","Electronic Arts","EA Black Box","02/20/2019","CIB","5.59","5.71","33.41","5.71","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Ninja Gaiden","Tecmo","Team Ninja","02/23/2019","Loose","3.95","9.92","80","3.95","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Outlaw Golf","Simon & Schuster Interactive","Hypnotix","11/01/2019","CIB","4.06","6.13","18.32","6.13","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Outlaw Golf 2","Global Star Software Inc.","Hypnotix","11/01/2019","CIB","3.16","6.78","14.96","6.78","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Pac-Man World 2","Namco","Namco","05/18/2019","Loose","4.98","10.48","27.49","4.98","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Project Gotham Racing 2","Microsoft Studios","Bizarre Creations, Ltd.","02/20/2019","CIB","3.16","5.12","16.44","5.12","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Return to Castle Wolfenstein: Tides of War","Activision","Nerve Software","02/22/2020","CIB","4.31","8.36","35.48","8.36","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Sega GT 2002 & JSRF: Jet Set Radio Future","Sega","Sega","02/20/2019","CIB","9.46","11.95","25.87","11.95","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"SoulCalibur II","Namco","Namco","02/20/2019","CIB","5.45","9.97","25.93","9.97","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Star Wars: Jedi Starfighter","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","02/29/2020","CIB","7.07","7.95","35","7.95","6",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Star Wars: Obi-Wan","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","11/01/2019","CIB","4.42","7.53","35","7.53","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Star Wars: Starfighter (Special Edition)","LucasArts Entertainment Company LLC","Secret Level Inc.","02/29/2020","CIB","5.02","6.72","29.28","6.72","7",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"TimeSplitters 2","Eidos Interactive","Free Radical Design","02/20/2019","CIB","10.68","14.99","55","14.99","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Tom Clancy's Rainbow Six 3: Black Arrow","Ubisoft Entertainment","Ubisoft Montreal","05/07/2020","CIB","3.36","5.24","12.98","5.24","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Tony Hawk's Pro Skater 4","Activision","Neversoft Entertainment","02/22/2020","CIB","7.82","7.9","83.49","7.9","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Tony Hawk's Underground 2","Activision","Neversoft Entertainment","03/06/2020","CIB","8.99","9.96","40.99","9.96","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Turok: Evolution","Acclaim Entertainment, Inc.","Acclaim","03/15/2020","CIB","5.52","8.87","34","8.87","6",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Unreal Championship","null","null","02/20/2019","CIB","3.15","5.75","12.07","5.75","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"Unreal Championship 2: The Liandri Conflict","Midway Games","Epic Games, Inc.","11/01/2019","CIB","5.5","7.56","20.34","7.56","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"X-Men Legends","Activision","Raven Software","11/01/2019","CIB","5.5","7.63","28.01","7.63","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"X-Men Legends II: Rise of Apocalypse","Activision","Raven Software","11/01/2019","CIB","5.52","7.45","32.65","7.45","-1.0",?,?,?,No, 0%,""
"Xbox","VideoGame",1,0,0,"X-Men Legends II: Rise of Apocalypse","Activision","Raven Software","11/01/2019","CIB","5.52","7.45","32.65","7.45","-1.0",?,?,?,No, 0%,""
"Xbox","Peripheral",1,0,0,"Duke Controller","MISSING FROM DB","MISSING FROM DB","12/31/2019","Loose","10.9","19.17","185","10.9","-1.0",?,?,?,"N/A","N/A",""
"Xbox","Peripheral",1,0,0,"Black S Type Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","19.9","29.39","99.99","19.9","-1.0",?,?,?,"N/A","N/A",""
"Xbox","Peripheral",1,0,0,"Green S Type Controller","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","23.84","26.76","64.22","23.84","-1.0",?,?,?,"N/A","N/A",""
"Xbox","Peripheral",1,0,0,"Green S Type Controller","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","23.84","26.76","64.22","23.84","-1.0",?,?,?,"N/A","N/A",""
"Xbox","System",1,0,0,"Xbox System","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","38.8","152.92","398.05","38.8","-1.0",?,?,?,"N/A","N/A",""
"Switch","VideoGame",1,0,0,"Bayonetta 2","Nintendo","PlatinumGames","02/20/2019","CIB","38","39.97","64.69","39.97","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Bendy and the Ink Machine","null","null","06/08/2019","CIB+","16.42","17.19","21.98","17.19","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Daemon X Machina","Nintendo","Marvelous","07/23/2021","CIB","32.15","36.98","40.05","36.98","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Dragon Quest Builders","Nintendo","Square Enix","03/29/2020","CIB","40.88","68.91","112.65","68.91","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Katamari Damacy REROLL","Bandai Namco Entertainment","Bandai Namco Entertainment","03/29/2020","CIB","14.54","14.73","16.21","14.73","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Mario Kart 8 Deluxe","Nintendo","Nintendo","06/03/2019","CIB+","35.33","37.37","41","37.37","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Mario Tennis Aces","Nintendo","Camelot Software Planning","02/20/2019","CIB","30.35","33.29","39","33.29","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Marvel Ultimate Alliance 3: The Black Order","Nintendo","Team Ninja","07/23/2021","CIB","34.03","36.99","44.57","36.99","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"New Super Mario Bros. U Deluxe","Nintendo","Nintendo","06/03/2019","CIB+","33.78","35","38.75","35","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Pokémon Shield","Nintendo","Game Freak","07/23/2021","CIB","36.88","38.73","53","38.73","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"SNK 40th Anniversary Collection","NIS America, Inc.","Digital Eclipse","02/20/2019","CIB","36.9","50.97","67.13","50.97","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Sonic Mania Plus","Sega","Pagoda Software","02/19/2019","CIB+","20.86","29.99","66.77","29.99","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Streets of Rage 4","DotEmu","Lizardcube","07/09/2020","CIB+","31.54","37.14","56.99","37.14","50",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Mario 3D All-Stars","Nintendo","Nintendo","09/14/2020","CIB","39.86","39.99","44.21","39.99","60",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Mario Odyssey","Nintendo","Nintendo","02/19/2019","CIB","30.5","31.5","35.5","31.5","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Smash Bros. Ultimate","Nintendo","Bandai Namco Entertainment","02/19/2019","CIB","35.42","37.9","41.88","37.9","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Breath of the Wild","Nintendo","Nintendo","02/19/2019","CIB","35","36.12","39.45","36.12","-1.0",?,?,?,No, 0%,""
